ImpactID,DisNo.,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total_Damage_000_USD,"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
debe41e41773eddf6930dd4bf8f9d044,2006-0718-USA,,,,,,,,,,360000.0,544133.0,66.16033056179792,"[{""adm1_code"":3230,""adm1_name"":""Kansas""}]",2007-02-05,2023-09-25
bd5acbff8b1de38fb56b7d822c912ca2,2006-0743-USA,11.0,,,,,,,450000.0,680166.0,,,66.16033056179792,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3256,""adm1_name"":""Tennessee""}]",2007-03-18,2023-09-25
1f5d98a436d7e728f29af630d2405a63,2006-0744-USA,10.0,,,,,,,200000.0,302296.0,,,66.16033056179792,"[{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3261,""adm1_name"":""Washington""}]",2007-03-18,2023-09-25
8e2da789f3589996911e15cad385f7eb,2006-0759-USA,12.0,,,300.0,300.0,,,,,150000.0,226722.0,66.16033056179792,"[{""adm1_code"":3257,""adm1_name"":""Texas""}]",2024-03-11,2024-04-09
df00352ea983842e8f14c91076c073ef,2007-0026-USA,65.0,220.0,,,220.0,,,200000.0,293912.0,500000.0,734779.0,68.0476738315874,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2008-03-28,2023-09-25
91ccbd26b813ee84d08b1a5d0d045c96,2007-0041-USA,24.0,,,,,,,,,,,68.0476738315874,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2007-02-01,2023-09-25
4008a2bb1ce0f7d0e3378f6051c96a63,2007-0048-USA,20.0,,6600.0,,6600.0,,,100000.0,146956.0,130000.0,191043.0,68.0476738315874,"[{""adm2_code"":29031,""adm2_name"":""Lake""},{""adm2_code"":29054,""adm2_name"":""Seminole""},{""adm2_code"":29057,""adm2_name"":""Sumter""},{""adm2_code"":29061,""adm2_name"":""Volusia""}]",2008-08-04,2023-09-25
6cac820861044e1c32a6aeb23001f47e,2007-0066-CAN,2.0,,,,,,,,,,,68.0476738315874,"[{""adm1_code"":833,""adm1_name"":""Ontario""},{""adm1_code"":835,""adm1_name"":""Quebec / Québec""}]",2008-01-03,2023-09-25
fb263dcc7ef3ef46317c5f4fb770df6e,2007-0066-USA,16.0,,,,,,,100000.0,146956.0,140000.0,205738.0,68.0476738315874,"[{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3259,""adm1_name"":""Vermont""}]",2008-01-03,2023-09-25
5d85facf84feb89e3e2aba6bf611a44a,2007-0083-USA,20.0,20.0,,,20.0,,,450000.0,661301.0,600000.0,881735.0,68.0476738315874,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""}]",2008-04-16,2023-09-25
5b5e54b26d239e94b53e53f649d087ce,2007-0156-USA,10.0,80.0,,200.0,280.0,,,,,,,68.0476738315874,"[{""adm1_code"":3257,""adm1_name"":""Texas""}]",2008-03-27,2023-09-25
cee29cf0a7f09416a058ebdeed8ac89d,2007-0165-CAN,,,500.0,,500.0,,,,,,,68.0476738315874,"[{""adm2_code"":12540,""adm2_name"":""Bulkley-Nechako""},{""adm2_code"":12551,""adm2_name"":""Fraser-Fort George""},{""adm2_code"":12553,""adm2_name"":""Kitimat-Stikine""}]",2007-06-14,2023-09-25
b0d8cb204a10af50f66a00ed43807085,2007-0173-USA,8.0,,100.0,,100.0,,,,,,,68.0476738315874,"[{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2007-06-15,2023-09-25
b3074efb5023267f6952e5aecec4b8c6,2007-0244-USA,8.0,,5000.0,,5000.0,,,,,,,68.0476738315874,"[{""adm2_code"":29566,""adm2_name"":""Allen""},{""adm2_code"":29615,""adm2_name"":""Labette""},{""adm2_code"":29626,""adm2_name"":""Miami""},{""adm2_code"":29628,""adm2_name"":""Montgomery""},{""adm2_code"":29632,""adm2_name"":""Neosho""},{""adm2_code"":29668,""adm2_name"":""Wilson""},{""adm2_code"":29669,""adm2_name"":""Woodson""},{""adm2_code"":30167,""adm2_name"":""Bates""},{""adm2_code"":30269,""adm2_name"":""Vernon""},{""adm2_code"":30841,""adm2_name"":""Jefferson""},{""adm2_code"":30850,""adm2_name"":""Love""},{""adm2_code"":30862,""adm2_name"":""Oklahoma""},{""adm2_code"":30865,""adm2_name"":""Ottawa""},{""adm2_code"":30870,""adm2_name"":""Pottawatomie""},{""adm2_code"":30881,""adm2_name"":""Washington""},{""adm2_code"":31226,""adm2_name"":""Burnet""},{""adm2_code"":31266,""adm2_name"":""Eastland""},{""adm2_code"":31310,""adm2_name"":""Hood""},{""adm2_code"":31341,""adm2_name"":""Lampasas""},{""adm2_code"":31383,""adm2_name"":""Parker""},{""adm2_code"":31442,""adm2_name"":""Wichita""},{""adm2_code"":31445,""adm2_name"":""Williamson""}]",2008-01-03,2023-09-25
010d7b76b69ebcfedd3d7bd845872f73,2007-0251-USA,4.0,,120.0,,120.0,,,,,,,68.0476738315874,"[{""adm1_code"":3246,""adm1_name"":""New York""}]",2007-07-13,2023-09-25
96781c9aa0fa886c7911fdfb065e1655,2007-0254-USA,10.0,,750.0,,750.0,,,,,28000.0,41148.0,68.0476738315874,"[{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2007-07-13,2023-09-25
e3623bca0e7d39b33714f75d40e41259,2007-0351-USA,,,,768.0,768.0,,,150000.0,220434.0,,,68.0476738315874,"[{""adm2_code"":28866,""adm2_name"":""Alpine""},{""adm2_code"":28867,""adm2_name"":""Amador""},{""adm2_code"":28869,""adm2_name"":""Calaveras""},{""adm2_code"":28873,""adm2_name"":""El Dorado""},{""adm2_code"":28890,""adm2_name"":""Mono""},{""adm2_code"":28895,""adm2_name"":""Placer""},{""adm2_code"":28919,""adm2_name"":""Tuolumne""}]",2008-10-21,2023-09-25
a356f2ea4762a926a7262dbff645f1b5,2007-0359-USA,7.0,,,,,,,,,,,68.0476738315874,"[{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2008-03-11,2023-09-25
def7ab912fefada57dba7faaf63724db,2007-0383-USA,26.0,40.0,2800.0,,2840.0,,,450000.0,661301.0,700000.0,1028691.0,68.0476738315874,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2008-03-28,2023-09-25
59d0559f78d93043b54ac9d0a9cfa75f,2007-0519-USA,8.0,64.0,640000.0,,640064.0,,,1900000.0,2792160.0,2500000.0,3673895.0,68.0476738315874,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":28894,""adm2_name"":""Orange""},{""adm2_code"":28897,""adm2_name"":""Riverside""},{""adm2_code"":28900,""adm2_name"":""San Bernardino""},{""adm2_code"":28901,""adm2_name"":""San Diego""},{""adm2_code"":28906,""adm2_name"":""Santa Barbara""},{""adm2_code"":28920,""adm2_name"":""Ventura""}]",2008-03-12,2023-09-25
37b4afb760fcfb1f53b9f854ca39b199,2007-0579-USA,,,10000.0,159.0,10159.0,,,,,315000.0,462911.0,68.0476738315874,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""}]",2008-03-12,2023-09-25
f7e8dec458bf334683ea4b1eb494e455,2007-0581-USA,17.0,28.0,1100.0,,1128.0,,,200000.0,293912.0,1000000.0,1469558.0,68.0476738315874,"[{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3261,""adm1_name"":""Washington""}]",2008-03-11,2023-09-25
eebacf367e99ca236c60bd405893f6c7,2007-0621-CAN,4.0,,,,,,,,,,,68.0476738315874,"[{""adm2_code"":12671,""adm2_name"":""Ottawa""},{""adm2_code"":12686,""adm2_name"":""Toronto""},{""adm2_code"":12713,""adm2_name"":""Montréal""}]",2008-03-12,2023-09-25
121195ddc4443ea46ab03ba01c381d68,2007-0621-USA,22.0,,,,,,,,,,,68.0476738315874,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",2008-03-12,2023-09-25
d54c9611f4e90c34bd73d16667c02379,2007-0641-USA,24.0,2.0,,,2.0,,,450000.0,661301.0,500000.0,734779.0,68.0476738315874,"[{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""}]",2008-03-28,2023-09-25
5dbc95d81649d22180112622de7231ab,2007-0662-USA,12.0,40.0,,,40.0,,,200000.0,293912.0,350000.0,514345.0,68.0476738315874,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3255,""adm1_name"":""South Dakota""}]",2008-03-11,2023-09-25
ab5e04758c920f0c5d3375d47f9787a0,2007-0663-USA,23.0,,,,,,,1566000.0,2301328.0,2000000.0,2939116.0,68.0476738315874,"[{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3221,""adm1_name"":""Delaware""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2008-03-11,2023-11-10
513dc1ee3f1746d920e7d4f0fe4a1388,2007-0689-USA,4.0,27.0,,,27.0,,,200000.0,293912.0,300000.0,440867.0,68.0476738315874,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2008-03-28,2023-09-25
3a0fa6bee4872a9f25931031c77f7363,2007-0690-USA,5.0,,,,,,,200000.0,293912.0,300000.0,440867.0,68.0476738315874,"[{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2008-03-28,2023-09-25
2a98ef885c35065ef134dcb99b402221,2007-9548-USA,,,,,,,,,,300000.0,440867.0,68.0476738315874,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3234,""adm1_name"":""Maryland""}]",2009-07-16,2023-09-25
54c82978bf99035807bad015e6686afb,2008-0010-USA,2.0,,1500.0,,1500.0,,,,,,,70.66008903450533,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3242,""adm1_name"":""Nevada""},{""adm1_code"":3251,""adm1_name"":""Oregon""}]",2008-11-19,2023-09-25
5a6b032099bec89c31d33db0daa39c82,2008-0039-USA,59.0,150.0,,,150.0,,,955000.0,1351541.0,1300000.0,1839794.0,70.66008903450533,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2009-03-18,2023-09-25
02be3974bfd22336888c6c0523338e0e,2008-0099-USA,,3.0,2100.0,,2103.0,,,,,,,70.66008903450533,"[{""adm2_code"":30428,""adm2_name"":""Elko""}]",2008-04-14,2023-09-25
717b65aa303291e2e6c2389a15276114,2008-0115-USA,2.0,27.0,150.0,,177.0,,,450000.0,636852.0,450000.0,636852.0,70.66008903450533,"[{""adm2_code"":29095,""adm2_name"":""Clayton""},{""adm2_code"":29097,""adm2_name"":""Cobb""},{""adm2_code"":29108,""adm2_name"":""DeKalb""},{""adm2_code"":29124,""adm2_name"":""Fulton""},{""adm2_code"":29131,""adm2_name"":""Gwinnett""}]",2009-03-18,2023-09-25
7da9b938aa0cdffb77e889404987aa6f,2008-0131-USA,18.0,,1000.0,,1000.0,,,,,2000.0,2830.0,70.66008903450533,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2008-04-28,2023-09-25
9aae745829c148025fd5726a212c120e,2008-0170-CAN,,,400.0,,400.0,,,,,,,70.66008903450533,"[{""adm2_code"":12657,""adm2_name"":""Hastings""},{""adm2_code"":12670,""adm2_name"":""Northumberland""},{""adm2_code"":12671,""adm2_name"":""Ottawa""}]",2008-04-28,2023-09-25
c78cfa8db331d1b63a89a61cfd9090d0,2008-0194-USA,22.0,150.0,,,150.0,,,450000.0,636852.0,700000.0,990658.0,70.66008903450533,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2009-03-18,2023-09-25
c234e4082fcc2c7f07d8a8692d123520,2008-0210-USA,7.0,70.0,,,70.0,,,1325000.0,1875175.0,1600000.0,2264362.0,70.66008903450533,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm2_code"":29473,""adm2_name"":""Black Hawk""},{""adm2_code"":29478,""adm2_name"":""Butler""},{""adm2_code"":29523,""adm2_name"":""Linn""}]",2009-03-18,2023-11-10
96b130cfff5bb3b68befd255a99240d4,2008-0253-USA,1.0,,,300.0,300.0,,,,,102000.0,144353.0,70.66008903450533,"[{""adm1_code"":3218,""adm1_name"":""California""}]",2008-08-12,2023-09-25
1958f16b862391ef4685244d77aca7f9,2008-0264-CAN,,,2000.0,,2000.0,,,,,,,70.66008903450533,"[{""adm2_code"":12645,""adm2_name"":""Cochrane""},{""adm2_code"":12660,""adm2_name"":""Kenora""}]",2008-09-07,2023-09-25
de098fa2fc158fc21bbe61cc1ffcd1ce,2008-0304-USA,,,,,,,,600000.0,849136.0,1200000.0,1698271.0,70.66008903450533,"[{""adm2_code"":29000,""adm2_name"":""Bay""},{""adm2_code"":31203,""adm2_name"":""Aransas""},{""adm2_code"":31214,""adm2_name"":""Bexar""},{""adm2_code"":31223,""adm2_name"":""Brooks""},{""adm2_code"":31228,""adm2_name"":""Calhoun""},{""adm2_code"":31230,""adm2_name"":""Cameron""},{""adm2_code"":31307,""adm2_name"":""Hidalgo""},{""adm2_code"":31324,""adm2_name"":""Jim Wells""},{""adm2_code"":31330,""adm2_name"":""Kenedy""},{""adm2_code"":31336,""adm2_name"":""Kleberg""},{""adm2_code"":31377,""adm2_name"":""Nueces""},{""adm2_code"":31395,""adm2_name"":""Refugio""},{""adm2_code"":31404,""adm2_name"":""San Patricio""},{""adm2_code"":31413,""adm2_name"":""Starr""},{""adm2_code"":31434,""adm2_name"":""Victoria""},{""adm2_code"":31444,""adm2_name"":""Willacy""}]",2009-01-06,2023-09-25
5338a235135878436375a757caec7cef,2008-0338-USA,12.0,,400.0,,400.0,,,,,180000.0,254741.0,70.66008903450533,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3238,""adm1_name"":""Mississippi""}]",2009-01-06,2023-09-25
1cd57e48149b40940dadc2f1009c9e07,2008-0352-USA,43.0,,2100000.0,,2100000.0,,,3500000.0,4953291.0,7000000.0,9906582.0,70.66008903450533,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2009-01-14,2023-09-25
de376fdcd4a2ec4c1eced63fb3307264,2008-0378-USA,7.0,,,,,,,,,160000.0,226436.0,70.66008903450533,"[{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3247,""adm1_name"":""North Carolina""}]",2009-01-12,2023-09-25
9b79637463663f5136488f42d60b429d,2008-0384-USA,82.0,,200000.0,,200000.0,,,15000000.0,21228391.0,30000000.0,42456782.0,70.66008903450533,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm2_code"":31219,""adm2_name"":""Brazoria""},{""adm2_code"":31235,""adm2_name"":""Chambers""},{""adm2_code"":31283,""adm2_name"":""Galveston""},{""adm2_code"":31300,""adm2_name"":""Harris""},{""adm2_code"":31322,""adm2_name"":""Jefferson""}]",2008-11-18,2023-09-25
962410770d00a1eacaecdf1a7fdc4075,2008-0524-USA,,20.0,55000.0,,55020.0,,,600000.0,849136.0,2000000.0,2830452.0,70.66008903450533,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":28894,""adm2_name"":""Orange""},{""adm2_code"":28897,""adm2_name"":""Riverside""},{""adm2_code"":28906,""adm2_name"":""Santa Barbara""}]",2009-01-14,2023-09-25
149e617fa030e127144ce40f4c2493a5,2008-0563-USA,,,,,,,,,,,,70.66008903450533,"[{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3259,""adm1_name"":""Vermont""}]",2009-01-06,2023-09-25
9f104e2e852cfbc4e887402ca3951ec5,2008-0599-USA,4.0,,,,,,,,,600000.0,849136.0,70.66008903450533,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3256,""adm1_name"":""Tennessee""}]",2009-01-06,2023-09-25
0f8bba7ba05915c3416a2145c3d633fd,2008-0600-USA,12.0,,,,,,,745000.0,1054343.0,1000000.0,1415226.0,70.66008903450533,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3261,""adm1_name"":""Washington""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2009-03-02,2023-09-25
a841b8432160d3c6d7c12a3a43a4acb0,2008-0601-USA,3.0,,,,,,,800000.0,1132181.0,1100000.0,1556749.0,70.66008903450533,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2009-01-06,2023-09-25
a5c3f0f6abf63b502e2618b0a12a37dd,2008-0627-USA,24.0,148.0,11000000.0,,11000148.0,,,400000.0,566090.0,10000000.0,14152261.0,70.66008903450533,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2009-03-18,2023-09-25
d48d4a931d202b5677b2d5d23c870961,2008-0638-USA,,,30000.0,,30000.0,,,,,,,70.66008903450533,"[{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm2_code"":31650,""adm2_name"":""Lewis""},{""adm2_code"":31656,""adm2_name"":""Pierce""}]",2009-01-28,2023-09-25
