ImpactID,DisNo,Classification_Key,Location,ISO,Start_Year,Total_Damage_USD,Total_Damage_Adj_USD
ee3676d590417443c4bb2a9214caa930,2019-0045-USA,nat-met-sto-san,Midwest and Northeast,USA,2019,100000.0,119184.0
35c8072cb18eab36c4cd0bd0e639b7fa,2019-0046-USA,nat-met-sto-bli,Upper midwest,USA,2019,,
f9c6574b58d6661093f44861e93968c5,2019-0081-USA,nat-met-sto-tor,"Alabama, Georgia, South Carolina, Florida, Mississippi,",USA,2019,190000.0,226449.0
78956f793bf7467255247b56c1dfd5fc,2019-0086-USA,nat-hyd-flo-flo,"Amador, Glenn, Lake, Mendocino, Sonoma, Humboldt counties (California)",USA,2019,,
933cbcc40d27b06d834af439a8137341,2019-0089-USA,nat-met-sto-lig,"Tennessee, Mississippi, Alabama, Illinois, Indiana, Ohio, Connecticut, Maryland, Massachusetts, New Jersey, New-York, Pennsylvania, Virginia, West Virginia states",USA,2019,1200000.0,1430203.0
9194135692ea265cc42518900db9eef4,2019-0090-USA,nat-hyd-flo-flo,Northern California,USA,2019,,
dddda0f3500f5a1961106b85c7c944f6,2019-0116-USA,nat-hyd-flo-riv,"Nebraska, Iowa, Wisconsin, Missouri, Kansas, Illinois, Minnesota, South Dakota, North Dakota, Michigan",USA,2019,10000000.0,11918359.0
68b031386dc78a5a4007cc2606553923,2019-0160-USA,nat-met-sto-tor,"Robertson, Angelina, Houston and Cherokee Counties (Texas); Louisiana, Arkansas, Mississippi, Alabama, Georgia, North Carolina, Ohio, Pennyslvania",USA,2019,1300000.0,1549387.0
d4cc548ae41f7d440db354195c53a97d,2019-0171-CAN,nat-hyd-flo-flo,"Ontario, Nouveau-Brunswick, Quebec",CAN,2019,800000.0,953469.0
40bdc17e24c42655451c94c4f6e55f0e,2019-0184-USA,nat-met-sto-lig,"Texas, Lousiana states",USA,2019,,
da2324deacc9bc74f357646d4929da78,2019-0250-USA,nat-met-sto-tor,"Jefferson city, Golden (Barry county), Carl Junction (Jasper county), Missouri state",USA,2019,,
3bee7822da487a066921d10ccc3f1566,2019-0306-USA,nat-geo-ear-gro,Ridgecrest (Califronia),USA,2019,200000.0,238367.0
e13fb1e6fa71b726eda8c5e1f20330ff,2019-0307-USA,nat-hyd-flo-flo,"Lincolnton region (Lincoln County, North Carolina)",USA,2019,,
c796c9ebddec2b11ed1fa3631135e1ef,2019-0335-USA,nat-met-sto-tro,"Louisiana, Mississippi, Arkansas, Oklahoma, Great Lakes region",USA,2019,600000.0,715102.0
f39a6ab397aa28ba0fb4387910e45dfd,2019-0412-USA,nat-met-sto-tro,"Florida, Georgia, South Carolina, North Carolina, Virginia",USA,2019,1600000.0,1906937.0
458be1709fd9e9a88fb12f9ee3f5c607,2019-0417-USA,nat-met-sto-tro,Texas,USA,2019,3500000.0,4171426.0
7b31655f759866993c62f32c4695e9f0,2019-0484-USA,nat-met-sto-sev,"Texas, Arkansas, Oklahoma, Missouri, Louisiana,Tennessee.",USA,2019,2600000.0,3098773.0
bd01817458a4739d35cb53e2053cf0a5,2019-0513-USA,nat-cli-wil-for,Los Angeles and Riverside counties (California),USA,2019,325000.0,387347.0
a39b8141b98cc114882d3c42313922f7,2019-0517-USA,nat-cli-wil-for,"Los Angeles, San Bernardino, Ventura, Sonoma Counties (California)",USA,2019,1300000.0,1549387.0
8089eabf9abf30e2c4443d5ab16762d7,2019-0532-CAN,nat-met-sto-sev,"Bromont, Sherbrooke (Quebec); Ontario",CAN,2019,275000.0,327755.0
e2ee60e62f15375a8d80b0d97edbbe48,2019-0593-USA,nat-met-sto-bli,"Pacific Northwest, Rockies, Northern Plains, Upper Midwest, and the Northeast",USA,2019,,
e96430a88c8fc0a3be803b935d85485a,2019-0624-USA,nat-met-sto-sev,"Missouri, Nebraska, Indiana, Kansas, Louisiana, Mississippi, Alabama, Florida, Georgia",USA,2019,235000.0,280081.0
2bdb47f96b1829f389a3799117aef6a9,2020-0011-USA,nat-met-sto-sev,"Texas, Oklahoma, Missouri, Arkansas, Louisiana, Mississippi, Alabama, Tennessee, Kentucky, Georgia states",USA,2020,1200000.0,1412775.0
23c7c2ac15e4e07c64367004d7dbe70f,2020-0082-USA,nat-met-sto-tor,"Nashville (Tennessee), Kentucky, Missouri, Mississippi, Georgia, Texas Oklahoma, Illinois, Indiana, Ohio, Arkansas, West Virginia, Pennsylvania",USA,2020,2500000.0,2943282.0
17462ce01e7085e23c3714661fbf4f7b,2020-0089-USA,nat-hyd-flo-riv,"Mississippi, Tennessee",USA,2020,175000.0,206030.0
2583f68364cf3fa27a011aad873609b2,2020-0148-USA,nat-met-sto-tor,"Louisiana, Texas, Mississippi, South Carolina, Georgia, Tennessee, Arkansas, North Carolina, Alabama",USA,2020,3500000.0,4120595.0
1f64ac3df0e724fa501681d19f536bff,2020-0167-USA,nat-met-sto-tor,"Texas, Oklahoma, Louisiana, Mississippi, Alabama, Georgia, Florida, Virginia",USA,2020,1400000.0,1648238.0
16eba42d99c59bb5d6dab21147f27e7a,2020-0190-USA,nat-met-sto-tor,"Illinois, Iowa, Wisconsin, Michigan, Indiana, Ohio, Kentucky, Arkansas, Tennessee, Missouri",USA,2020,2900000.0,3414207.0
671e7abe7fddde842f3802201dcfaf29,2020-0191-CAN,nat-hyd-flo-riv,Alberta,CAN,2020,1300000.0,1530507.0
9decca4c4bafab802f4142e8a76a1996,2020-0212-USA,nat-hyd-flo-flo,"Midland Country, Edenville, Sanford (Central Michigan State)",USA,2020,2100000.0,2472357.0
ebd727c32920f6c4d1c1c0218acca2a0,2020-0219-USA,nat-met-sto-tro,"errebonne, Plaquemines, Lafourche Parishes (Louisiana)",USA,2020,325000.0,382627.0
e6fe9486f92bed00a9b63ae606c1bdde,2020-0238-USA,nat-met-sto-sev,"Oklahoma, Missouri, Arkansas, Tennessee; Kansas, South Carolina",USA,2020,850000.0,1000716.0
0057db8dbffd10eecd063a2b88e58521,2020-0266-CAN,nat-met-sto-sev,Calgary (Alberta),CAN,2020,1200000.0,1412775.0
dfafec29982cb24f85fa866566fc421f,2020-0312-USA,nat-met-sto-tro,"North Carolina, South Carolina, New York, Maryland, Delaware, New Jersey, Connecticut, Florida, Virginia, Pennsylvania, New Hampshire",USA,2020,4800000.0,5651101.0
9c0a453ff3e1a8f72046c3d33985c8fc,2020-0316-USA,nat-met-sto-tro,Texas,USA,2020,1100000.0,1295044.0
fd21bfa2a44c07e7565077b20220b116,2020-0376-USA,nat-met-sto-tro,"Louisiana, Texas, Arkansas, Mississippi",USA,2020,13000000.0,15305066.0
9803a6611462ef6169f8c7446c1114ea,2020-0412-USA,nat-met-sto-tro,"Louisiana, Texas, Mississippi, Georgia, North and South Carolina",USA,2020,2900000.0,3414207.0
c324f2ea5620e0463d8df88bb8f0c934,2020-0438-USA,nat-met-sto-tro,"Alabama, Florida",USA,2020,6300000.0,7417070.0
9d8415b933407941a46768ed1171b9fc,2020-0441-USA,nat-cli-wil-for,"Californie, Washington, Oregon, Colorado",USA,2020,11000000.0,12950440.0
aef585fb9e23c2a2e82659d65ce111e6,2020-0474-USA,nat-met-sto-tro,"Florida, North Carolina, Virginia",USA,2020,1500000.0,1765969.0
57983e24d1994d6d7d339220266ad37c,2020-0483-USA,nat-met-sto-tro,"Louisiana, Mississippi, Alabama, northern Georgia, south and North Carolinas",USA,2020,3500000.0,4120595.0
172eace24609dcaa5eee6bae077644b0,2020-0538-USA,nat-met-sto-lig,"Illinois, Wisconsin, North Carolina, Virginia, Maryland",USA,2020,350000.0,412059.0
cef5c801ac53f40d001753b6e5f0bb72,2020-0580-USA,nat-met-sto-der,"Iowa, Illinois, Minnesota, Indiana and Ohio",USA,2020,6800000.0,8005727.0
a96a0ba30936591312c73c3db9eb16a3,2020-0582-USA,nat-met-sto-sev,"Missouri, Oklahoma, Texas, Illinois, Indiana, Ohio, Arkansas, Kentucky, Tennessee, West Virginia, Pennnsylvania",USA,2020,2900000.0,3414207.0
f7ef8a2a7cadeb3f10ac38f14e28bcbb,2020-0583-USA,nat-met-sto-sev,"Oklahoma, Arkansas, Indiana, Tennessee, Alabama, Georgia, Florida, South Carolina, Texas, Illinois, North Carolina",USA,2020,1600000.0,1883700.0
b267d690ad0e7aff0646996d20e65947,2020-0584-USA,nat-met-sto-hai,South Texas,USA,2020,1400000.0,1648238.0
bd132065d5280e42931b7c9217140a4d,2021-0011-USA,nat-met-sto-sev,Oregon and Washington States,USA,2021,675000.0,759028.0
dda0821ff1e03c0be976439f5bfe1100,2021-0037-USA,nat-met-sto-tor,Jefferson county (Alabama),USA,2021,120000.0,134938.0
f8155b47eb7178b273dafe3d90714339,2021-0043-USA,nat-met-sto-sev,"San Mateo, Santa Cruz and Monterey Counties (California)",USA,2021,1100000.0,1236935.0
aa8ffef38a3e03689bb675eb2e067fca,2021-0059-USA,nat-met-sto-bli,"New York, New Jersey, Pennsylvania, Virginia, Maine, Washington, Boston (Suffolk, Massachusetts)",USA,2021,100000.0,112449.0
9218a031471a34c7a135706c65be29d2,2021-0096-USA,nat-met-sto-bli,"North Carolina, Oklahoma, Arkansas, Missouri, Illinois, Kentucky, Tennessee, Louisiana, Mississippi, Colorado, Oregon, Washington, Nebraska, Texas",USA,2021,30000000.0,33734590.0
09a907061444f92b0d96060608848f95,2021-0117-USA,nat-hyd-flo-riv,"Todd, Christian, Breathitt, Lee and Magoffin Counties (Kentucky); Tennessee, West Virginia, Arkansas, Ohio, and Maryland",USA,2021,150000.0,168673.0
c877f983550254ac098a2817d5d9056d,2021-0150-USA,nat-hyd-flo-flo,"Hawai‘i, Maui, Kalawao, Kaua‘i, Honolulu (Oahu Island, Hawaii)",USA,2021,50000.0,56224.0
2e36c7b06d9176a32e6b77be61e6d13a,2021-0166-USA,nat-met-sto-tor,"Louisiana, Alabama,Mississippi",USA,2021,500000.0,562243.0
a80cb9e285416daa29bb9f722245a145,2021-0178-USA,nat-met-sto-tor,"Calhoun, Bibb, Jefferson, Shelby and Calhoun Counties (Alabama); Mississippi; Coweta and Fayette Counties (Georgia); Tennessee; Kentucky",USA,2021,1700000.0,1911627.0
00b1f0a87dc80b8c91335a0caff9b0f5,2021-0193-USA,nat-hyd-flo-flo,"Davidson, Rutherford, Sullivan, Wilson counties; Nashville Metropolitan Region, Lower Mississippi and Tennessee Valley (Tennessee); Arkansas, Alabama, Georgia, Mississippi, South Carolina, North Carolina, Virginia, Pennsylvania, Maryland, New Jersey",USA,2021,1300000.0,1461832.0
e695372fdfb0d08327b58036a500f462,2021-0199-USA,nat-met-sto-sev,"Louisiana, Florida, Mississippi, Alabama",USA,2021,945000.0,1062640.0
fb5df605948637b6511464f4ffeedb4a,2021-0211-USA,nat-met-sto-sev,Southern Louisiana and the Gulf Coast,USA,2021,215000.0,241765.0
2e53f568c522407c46c4ad0cb4b31848,2021-0250-USA,nat-met-sto-sev,"Burnet, Williamson, Travis Counties (Texas)",USA,2021,1500000.0,1686729.0
0756ad6b3b07f6448ad529c4a37fd100,2021-0251-USA,nat-met-sto-sev,"Texas, Oklahoma",USA,2021,3100000.0,3485908.0
9106a6ef3e25bc1e306ce41ab7a40386,2021-0266-USA,nat-met-sto-tor,"Alabama, Louisiana, Mississippi, Tennessee, Georgia, Texas, Virginia, Arkansas, South Carolina, North Carolina",USA,2021,1300000.0,1461832.0
37ed4b523f598ea87706783386c53fbe,2021-0273-USA,nat-met-sto-sev,East Baton Rouge Parish (eastern Louisiana); Lake Charles City (south-western Louisiana),USA,2021,1300000.0,1461832.0
be61fd599178a80c961c96584551e20c,2021-0305-USA,nat-met-sto-sto,"Near Greenville, Butler county (Alabama); Louisiane, Mississippi, Floride",USA,2021,375000.0,421682.0
fb3ace671ee8ed75e9e0fbb3a7ff273a,2021-0335-USA,nat-hyd-flo-fla,"Bolivar, Sunflower, Panola, and Tallahatchie Counties (Mississippi State); Arkansas, Texas",USA,2021,950000.0,1068262.0
9fa35247b33f9234ac60d170dc0c7414,2021-0356-CAN,nat-met-sto-tor,Montreal City area (Quebec),CAN,2021,25000.0,28112.0
8f55f16b43f6d21ae2be3945aa01586a,2021-0357-USA,nat-cli-wil-wil,"Pinas and Gila counties (Arizona); Montana, Utah",USA,2021,10000.0,11245.0
3295b44b4fc7c22e8985a8bedbbc9538,2021-0367-CAN,nat-cli-wil-wil,Lytton (British Columbia),CAN,2021,80912.0,90984.0
6e717dce9167f6f2e112576a3d181a10,2021-0373-USA,nat-met-sto-tro,"California, Georgia, Florida, North Carolina, South Carolina",USA,2021,1200000.0,1349384.0
8939844d009869aa1979a5b4fd9e19ce,2021-0390-USA,nat-met-ext-hea,"Oregon, Washington, Northern California, Idaho, Western Nevada",USA,2021,,
72a69da3e24d800b4e9cd7d4621d6530,2021-0410-USA,nat-cli-wil-wil,"Arizona, California, Oregon",USA,2021,325000.0,365458.0
947abd4b879b3a4a3d928d759e08bda5,2021-0433-USA,nat-cli-wil-for,Plumas County (California),USA,2021,3000000.0,3373459.0
ebf7410d7778036e4ae9c21d5006c3a4,2021-0442-USA,nat-hyd-flo-flo,Albuquerque (New Mexico); Larimer County (Colorado); Arizona,USA,2021,50000.0,56224.0
03f694c74a4fc2f6227599a48decbe7d,2021-0487-USA,nat-met-sto-sev,"Arizona, Missouri, Nebraska, Iowa, South Dakota, North Dakota, New Mexico, Texas",USA,2021,1200000.0,1349384.0
1dba6ea47d070ed0760b0b98777ca7bd,2021-0488-USA,nat-hyd-flo-fla,"Utah, Nevada, Arizona, New Mexico",USA,2021,300000.0,337346.0
0dabe5262761e1545064610cf6fc7f37,2021-0526-USA,nat-cli-wil-for,El Dorado County (California),USA,2021,1500000.0,1686729.0
d29aa1fbcdeef76780885a4df1b09f8a,2021-0531-USA,nat-met-sto-tro,"Rhode Isl., Connecticut, Vermont, New York, New Jersey states",USA,2021,550000.0,618467.0
5644901bcac7f3aa8f101583ee5cbb1c,2021-0532-USA,nat-met-sto-tro,"Transylvania, Haywood, Swain counties (North Carolina); Florida",USA,2021,1300000.0,1461832.0
febe12391eed9a0a09d2050e05f51fdc,2021-0533-USA,nat-hyd-flo-fla,"Dickson, Humphrey, and Hickman Counties (Tennessee)",USA,2021,150000.0,168673.0
ce05a7b199770f07d5370318ea7ef928,2021-0551-USA,nat-met-sto-tro,"Louisiana, New York, New Jersey, Maryland, Connecticut, Virginia, Pennsylvania, Delaware",USA,2021,65000000.0,73091612.0
4a1a149fb12f11b3c90e61f2a5b03e97,2021-0562-USA,nat-hyd-flo-fla,Utah and Colorado,USA,2021,25000.0,28112.0
83ce5362ece13e2c88a0e6831a0177e2,2021-0565-USA,nat-met-sto-lig,"Wisconsin, Illinois, Indiana, Michigan, Ohio, Missouri",USA,2021,1300000.0,1461832.0
e80fb5a5ad597ff36c007ca625d9fc72,2021-0566-USA,nat-hyd-flo-flo,El Paso (Texas); Gila Bend (Arizona),USA,2021,225000.0,253009.0
238e7c2f35daa052cc23fc59c5650279,2021-0583-USA,nat-met-sto-tro,"Texas, Louisiana",USA,2021,1000000.0,1124486.0
e24dc532ce347b5e962d5ef572852398,2021-0626-USA,nat-cli-wil-wil,Shasta County (north California State),USA,2021,,
a9ea667e6441155213ff5aa5b0f4b91d,2021-0733-USA,nat-hyd-flo-fla,"Jefferson, Shelby, Marshall, Escambia, Baldwin counties (Alabama)",USA,2021,325000.0,365458.0
04ae3aef7796dc8f8f378ec150995038,2021-0741-CAN,nat-hyd-flo-flo,"Fraser Valley, Okanagan-Similkameen, Thompson-Nicola,Vancouver (British Columbia)",CAN,2021,2000000.0,2248973.0
a942c4bbcb24adf64829b8de3037a088,2021-0741-USA,nat-hyd-flo-flo,Whatcom County (northern Washington State),USA,2021,200000.0,224897.0
e809a4c261da66505ebe3e622baac051,2021-0784-USA,nat-hyd-flo-flo,"Big Island, Maui, Molokai, Oahu Island (Hawai)",USA,2021,75000.0,84336.0
b67e6816dc3b2e2a1a7c463224165e1a,2021-0797-USA,nat-met-sto-tor,"Graves County, Caldwell, Hopkins, Muhlenberg, Ohio, Warren, Taylor (Kentucky); Saint Charles (Missouri); Obion (Tennessee); (Mississippi); Craighead, Poinsett, Mississippi (Arkansas); Madison (Illinois)",USA,2021,5200000.0,5847329.0
ecbb44ae916d7d30f5a61925fc91b5db,2021-0815-USA,nat-met-sto-sev,"Russell, Ellis, Lyon (Kansas); Floyd (Iowa); Missouri; Prowers, El Paso (Colorado); Nebraska; Freeborn (Minnesota); Wisconsin; Taos (New Mexico)",USA,2021,1900000.0,2136524.0
7031701304d6fb7f78ec7a177859d99f,2021-0832-USA,nat-cli-wil-wil,"Louisville, Superior (Boulder county, Colorado)",USA,2021,3300000.0,3710805.0
75bf8de4f0fca9f13400e40cb25e4a5b,2021-9846-USA,nat-cli-dro-dro,Nationwide,USA,2021,9000000.0,10120377.0
8e9d1b69ea4a52bd7a8a2690caf713c8,2022-0007-USA,nat-met-sto-bli,"Maryland, Virginia, New Jersey, Washington D.C., Missouri, Tennessee, Georgia",USA,2022,525000.0,546611.0
f8e28d4a503a23ee9162e6d31c404d7e,2022-0080-USA,nat-met-sto-tor,"Hale, Sumter, Elmore Counties (central Alabama); Rockies, Plains, Mid-Atlantic, Northeasr",USA,2022,526000.0,547652.0
84bed47d4718f552bc05e953e3f3ba80,2022-0126-USA,nat-met-sto-tor,"Madison county (Iowa state); Illinois, Indiana, Ohio, Arkansas, Kentucky, New Hampshire, Pennsylvania, Maryland, New York, New Jersey, New England",USA,2022,820000.0,853755.0
9772dbd7a127dbd39ebab14a9f8e20fa,2022-0132-USA,nat-cli-wil-wil,"Calhoun and Gulf Counties (Florida); Reno, Harvey Counties (Kansas)",USA,2022,,
d9ab533c20424c369896afa378bd2b08,2022-0157-USA,nat-met-sto-tor,"Bastrop, Cass, Cooke, Grayson, Guadalupe, Houston, Jack, Madison, Marion, Montague, Nacogdoches, Panola, Rusk, Upshur, Williamson, and Wise counties (Texas); Oklahoma, Louisiana; Adams, Attala, Clay, Copiah, George, Hinds, Holmes, Jefferson, Kemper, Lauderdale, Madison, Smith, Warren, Oktibbehaand Yazoo Counties (Mississippi); Perry, Chilton, Bibb, Shelby, and Talladega Counties (Alabama); Ohio, South and North Carolina",USA,2022,3000000.0,3123492.0
8e18e96e20962d7ecad076aa62fe07c8,2022-0185-USA,nat-met-sto-sev,"Washington County (Arkansas); Shelby, Chilton, Bibb Counties (Alabama); Iowa, Kansas, Missouri; Newton county (Texas); Lousiana; Bolivar, Calhoun, Hinds, Warren, Yazoo Counties (Mississippi); Trigg County (Kentucky); Washington County (Florida); Armstrong County (Pennsylvania)",USA,2022,1300000.0,1353513.0
1d3471fbb4a60156597055e75f0198f8,2022-0193-USA,nat-met-sto-tor,"Dallas Fort, Johnson, Collin, Smith counties (Texas); Marengo County (Alabama); Lee, Houston, Berkeley Counties (Georgia); Allendale county (South Carolina); Covington, Jefferson Davis, Lauderdale, Newton, Wayne Counties (Mississippi); Florida",USA,2022,3200000.0,3331725.0
4235272786fe1c3b724f3909817b2178,2022-0212-USA,nat-met-sto-tor,"Williamson and Bell Counties (Texas); Pocahontas County (Iowa); Atoka and Coal counties (Oklahoma); Faulkner, Franklin, Logan, Prairie, Sebastian, and White Counties (Arkansas); Mower County (Minnesota); Jefferson, Shelby, Hardin Counties (Kentucky); Louisiana, Mississippi, Alabama, Tennessee, Indiana",USA,2022,2800000.0,2915259.0
e67845f0d0969068bb6a6b0f4ff89eb5,2022-0227-USA,nat-met-sto-sto,"Alabama, Arkansas, Florida, Mississippi,Oklahoma, and Texas",USA,2022,882000.0,918307.0
654321c9784235d24116904d1ec1dc5b,2022-0244-CAN,nat-met-sto-sto,"Ontario, Manitoba",CAN,2022,,
27667daef18f6f31b9388f32ec30c1a6,2022-0244-USA,nat-met-sto-sto,"Nebraska, Kansas, Missouri, Dakota, Virginia, North Carolina, Texas, Montana, Minnesota",USA,2022,624000.0,649686.0
e47f4b2a0649248c39f55f4279fd10f3,2022-0246-USA,nat-cli-wil-wil,"Mora, Colfax, Lincoln, San Miguel, Valencia Counties (New Mexico); Colorado, Nebraska",USA,2022,,
0794a4782d047e255c666bb9f7e925a8,2022-0261-USA,nat-met-sto-tor,Andover Town (Butler County); Wichita City (Sedgwick County) - Kansas; Texas; Oklahoma,USA,2022,583000.0,606999.0
776f370afd89131262ceed9673d568a1,2022-0266-CAN,nat-hyd-flo-flo,Southern Manitoba Province,CAN,2022,,
1177e4673c84b51af8a472bab557cb61,2022-0284-USA,nat-met-sto-sto,"Texas, North Carolina, West Virginia, Minnesota, Wisconsin, Oklahoma, Ohio, Pennsylvania",USA,2022,1200000.0,1249397.0
e1935f4b1151ab88380a1975b91c997a,2022-0304-CAN,nat-hyd-flo-flo,"Manitoba, northern Alberta and Northwest Territories",CAN,2022,36000.0,37482.0
a06d0f5c9446df543fa26b0b7e4afcfa,2022-0325-CAN,nat-met-sto-der,"Toronto, Ottawa, Montreal, Ontario, Quebec",CAN,2022,,
844863f6eac74b0f3074b2dae3276bfc,2022-0325-USA,nat-met-sto-der,"Minnesota, Kentucly, Michigan, Missouri, Illinois, Wisconsin",USA,2022,2500000.0,2602910.0
18c9369618aca0d33ccbac83572b33e7,2022-0361-USA,nat-hyd-flo-flo,"Yellowstone National Park (Wyoming, Montana and Idaho states)",USA,2022,,
f590c69b4f726e744cbd6d88c8f881ee,2022-0480-USA,nat-hyd-flo-flo,"Kentucky, Missouri",USA,2022,1500000.0,1561746.0
e9c6a75300320ecf95d76a8628911750,2022-0486-USA,nat-cli-wil-wil,Siskiyou County (California),USA,2022,151000.0,157216.0
fa6f4c052ed71f888fb0765e824842e2,2022-0603-CAN,nat-met-sto-tro,"Nova Scotia, Prince Edward Island, Newfoundland, and Quebec",CAN,2022,,
b922576e6fe72b3de0a7935f65628cce,2022-0614-USA,nat-met-sto-tro,Charlotte and Lee Counties (Florida Peninsula); North Carolina,USA,2022,100000000.0,104116407.0
00fc984be9fe09eeface3c7cbcbdc6b1,2022-0734-USA,nat-met-sto-tro,"Bahamas, Florida",USA,2022,1000000.0,1041164.0
46423fe95a76a1052ab70b59276bc9dc,2022-0735-USA,nat-met-sto-sev,"Texas, Arkansas and Oklahoma",USA,2022,375000.0,390437.0
5500ce9c807d81db8b93888eb222b96b,2022-0808-USA,nat-geo-ear-gro,Humboldt County (California),USA,2022,250000.0,260291.0
2ce8c35b879cc2d557ed2314b15d6373,2022-0811-USA,nat-met-sto-sto,"Louisiana, Oklahoma, Texas, Alabama, Mississippi, Georgia, Florida states",USA,2022,345000.0,359202.0
c9b74fc1f7c713a2f24c22caa182968e,2022-0818-CAN,nat-met-sto-bli,British Columbia,CAN,2022,179000.0,186368.0
5b85f7f38b8b1c9600615c6527efe4c9,2022-0818-USA,nat-met-sto-bli,"South Dakota, Oregon, Washington, Idaho, New York, Oklahoma, Kentucky, Colorado, Connecticut, Kansas, Maryland, Missouri, North Carolina, West Virginia, Wisconsin, Georgia, New Hampshire, Ohio, Tennessee, Vermont states",USA,2022,2700000.0,2811143.0
dce736ef7c17c704f93da26cbe0372a8,2022-0863-USA,nat-met-sto-sto,"Sacramento City, Santa Cruz, Calaveras, San Mateo, Ventura, Santa Barbara, El Dorado, Monterey, Santa Clara, Alameda, San Benito, Merced, Mono, Stanislaus, Mendocino, Humboldt (California)",USA,2022,1000000.0,1041164.0
616071764371783e1d476d22929cf70c,2023-0032-USA,nat-met-sto-tor,Alabama and Georgia,USA,2023,770000.0,770000.0
0f11de0a2f335cfb081f64b8565e38e0,2023-0052-CAN,nat-met-ext-sev,,CAN,2023,165000.0,165000.0
446c1c4e611d9cc4345a291f0208ccd4,2023-0052-USA,nat-met-ext-sev,"Texas, Arkansas, Louisiana, Oklahoma, Tennessee. Mississippi",USA,2023,385000.0,385000.0
77724f99162bddc5af04bc834eec7988,2023-0122-USA,nat-met-sto-sto,"Texas, Oklahoma, Mississippi, Kentucky, Arkansas, Alabama, Tennessee, Louisiana, Indiana and Ohio",USA,2023,6000000.0,6000000.0
113afcd59803bbccaf9a5ff8452ed6d5,2023-0135-USA,nat-met-sto-sev,"Monterey, Merced and Tulare Counties (California); Nevada",USA,2023,255000.0,255000.0
13c2ff9f471ec26419bea8becbdacd47,2023-0176-USA,nat-met-sto-tor,"Rolling Fork, Silver City, Winona, Sharkey, Smithville, Amory and Montgomery (Mississippi); Alabama, Georgia, Tennessee",USA,2023,2900000.0,2900000.0
976dfbcb727a08b152ed094744e465e5,2023-0192-USA,nat-met-sto-tor,"Memphis (Tennessee); Owen and Sullivan counties (Indiana); Arkansas, Mississippi, Alabama, Illinois; Sussex county (Delaware); Oklahoma, Iowa, Kentucky, Ohio, Missouri, Kansas; Pennsylvania",USA,2023,5500000.0,5500000.0
2c7991763ab95dd84d36210eec06a1e9,2023-0206-USA,nat-met-sto-tor,"Bollinger County (Missouri); Illinois, Kentucky, Iowa, Indiana, Ohio, Michigan",USA,2023,2900000.0,2900000.0
cb9eb3aa6446a9aa3a6634d6c710cdfe,2023-0225-USA,nat-hyd-flo-fla,"Pembroke Pines, Dania Beach and Fort Lauderdale (Broward County, Hollywood, Florida)",USA,2023,1100000.0,1100000.0
c2c574aa5bf5edbfff81f7e4fd3afe80,2023-0239-USA,nat-met-sto-sto,"Arkansas, Florida, Illinois, Kansas, Louisiana, Missouri, Nebraska,Texas, Oklahoma, Iowa",USA,2023,2950000.0,2950000.0
f63756d026e6b250edb90b881ba8cd55,2023-0253-USA,nat-met-sto-sto,"Dickens, Comanche, McLennan, Nolan, Swisher, Taylor, Floyd (Texas); St. Lucie, Nassau, Brevard, Hillsborough, Sumter, Broward, and Indian River (Florida); Effingham, Bryan, Wayne, Terrell, Chatham (Georgia); Oklahoma",USA,2023,1300000.0,1300000.0
192765020da179eeb950ab8eb5e2d20c,2023-0272-CAN,nat-hyd-flo-flo,"Baie-Saint-Paul (Charlevoix Region), Saint-Côme and Sainte-Émélie-de-l'Énergie (Lanaudière Region, south-western Quebec).",CAN,2023,,
3220cd2abb508f6eca400b7318f6ecea,2023-0288-USA,nat-met-sto-sto,"Texas, Nebraska, Missouri, Kansas, Colorado, Illinois, Iowa, Indiana, Kentucky, Tennessee, South Carolina",USA,2023,2200000.0,2200000.0
10af6f2d3469907c56f0a03dc54ceca9,2023-0324-USA,nat-met-sto-sto,"Texas, Oklahoma, Kansas, Louisiana, Michigan, Ohio, Mississippi, Nebraska, Wyoming, Colorado and Arkansas",USA,2023,3800000.0,3800000.0
084ced863bb0c80b9c33cbfb1faa2e38,2023-0332-USA,nat-met-sto-tor,"Dallas, Tarrant, Denton, Ochiltree counties (Texas); Louisiana, Mississippi, Alabama, Georgia, Tennessee, Arkansas, South Carolina and Florida",USA,2023,4100000.0,4100000.0
532247c67b4207f77e806f2869337939,2023-0370-USA,nat-met-sto-sto,"Montana, Wyoming, South Dakota, Nebraska, Minnesota, Ohio, Tennessee, Oklahoma, Wyoming, Colorado, Indiana, Kentucky, Arkansas",USA,2023,5300000.0,5300000.0
c3bc11192c038fa1b57e11a51fc9ebff,2023-0426-USA,nat-hyd-flo-flo,"Vermont, New York, Connecticut, Pennsylvania, Massachusetts, New Jersey, New Hampshire, Missouri, Illinois, Kentucky,Tennessee",USA,2023,2200000.0,2200000.0
e1d9605b73df52d019a0b06a5db581df,2023-0465-CAN,nat-hyd-flo-flo,"East and West Hants Regional Municipality, Halifax Regional Municipality, Lunenburg and Queens counties in southern Nova Scotia",CAN,2023,,
9b25771c28dd59f161dfc671603ff3d3,2023-0524-USA,nat-cli-wil-wil,Maui and Kula City (Hawai),USA,2023,5500000.0,5500000.0
